WORKYEAR,NEST,HATCHING_DATE,RING,TIME,ST_DATE,RANK,REDUCTION,SMI
2018,18-779,22/03/2018,Y681,8,92,2,1,1791.011305
2018,18-565,10/03/2018,Y620,11,82,2,1,1798.676562
2018,18-1214,30/03/2018,Y704,8,103,2,1,1558.853021
2018,18-1385,02/05/2018,Y857,38,138,2,1,1623.560964
2018,18-457,10/03/2018,Y567,31,87,2,1,1654.45582
2018,18-819,06/04/2018,Y727,62,109,2,1,1461.091776
2018,18-524,10/03/2018,Y612,8,80,2,1,1672.838662
2018,18-691,13/03/2018,Y633,44,88,2,1,1387.835998
2018,18-1067,02/04/2018,Y720,20,108,2,1,1558.328828
2018,18-1300,29/04/2018,Y824,35,132,2,1,1714.253678
2018,18-1345,02/05/2018,Y865,17,135,2,1,1591.590832
2018,18-790,31/03/2018,Y713,8,103,2,1,1970.939394
2019,19-089,21/04/2019,y942,17,124,2,1,1347.682548
2020,20-0502,03/05/2020,Z260,13,136,2,1,1260.178976
2021,21-0052,,ax354,9,88,2,1,1756.908963
2021,21-0846,,ax324,34,77,2,1,1753.542392
2022,22-258,28/04/2022,AX726,22,129,2,1,1750.711854
2022,22-503,,AX506,11,72,2,1,1943.89366
2023,23-282,07/04/2023,Bx261,36,71,2,1,1673.854283
2023,23-191,,Bx025,24,53,2,1,1868.105733
2023,23-271,01/04/2023,Bx245,36,71,2,1,1479.382646
1995,95-067,01/05/1995,f079,,138,1,0,1449.322403
1995,95-116,28/04/1995,f073,,135,1,0,2038.500104
1995,95-595,16/05/1995,f155,,152,1,0,1598.985594
1995,95-581,19/05/1995,f180,,155,1,0,1535.205127
1998,98-606,,h649,,81,1,0,1533.804201
1998,98-648,,h499,,65,1,0,1838.284244
1998,98-483,28/03/1998,h753,,104,1,0,1668.916706
1998,98-353,,h608,,76,1,0,1388.419742
1998,98-031,09/03/1998,h621,,85,1,0,1636.639566
1999,99-428,,h966,,47,1,0,2018.163422
1999,99-1047,,i948,,64,1,0,1427.23549
1999,99-344,,i291,,57,1,0,1562.135645
1999,99-600,,i467,,55,1,0,1752.253051
1999,99-601,,i141,,61,1,0,1571.164148
1999,99-1103,,i838,,68,1,0,1627.356777
1999,99-762,,i411,,49,1,0,1815.225673
1999,99-684,,i043,,62,1,0,1480.722703
1999,99-421,,i693,,61,1,0,1602.643798
1999,99-377,,i294,,56,1,0,1531.782106
1999,99-955,,h839,,41,1,0,1735.343095
1999,99-829,,i067,,56,1,0,1701.310578
1999,99-525,,i333,,62,1,0,1548.11504
1999,99-980,,h916,,46,1,0,1768.199101
1999,99-303,,h990,,44,1,0,1299.447304
1999,99-845,,i597,,54,1,0,1486.795472
1999,99-618,,i143,,62,1,0,1506.252404
1999,99-974,,i129,,60,1,0,1787.009729
1999,99-1070,,i395,,60,1,0,1886.709896
1999,99-617,,i566,,46,1,0,1783.953042
1999,99-607,,i243,,69,1,0,1513.622567
1999,99-587,,h858,,47,1,0,1744.190868
1999,99-562,,h826,,43,1,0,1230.384356
1999,99-874,,i423,,48,1,0,2285.491197
1999,99-286,,i866,,39,1,0,1722.244601
1999,99-1099,,i239,,70,1,0,1756.950919
1999,99-975,,i128,,59,1,0,1513.622567
1999,99-424,,i444,,55,1,0,1558.575277
1999,99-365,,i637,,47,1,0,1953.497733
1999,99-388,,i001,,63,1,0,1632.493712
1999,99-386,,i240,,67,1,0,1558.328828
1999,99-380,,i539,,55,1,0,1580.574885
1999,99-776,,h827,,43,1,0,1877.319773
1999,99-524,,h869,,39,1,0,1532.431364
1999,99-320,,h877,,45,1,0,1532.560731
1999,99-885,,i415,,52,1,0,1924.551661
1999,99-805,,i725,,73,1,0,1656.44659
1999,99-459,,i612,,53,1,0,1586.206426
1999,99-570,,h870,,40,1,0,1610.658386
1999,99-842,,i580,,57,1,0,1495.813857
1999,99-781,,i660,,50,1,0,1904.730736
1999,99-387,,i653,,49,1,0,1893.998224
1999,99-353,,i298,,59,1,0,1562.135645
1999,99-753,,i172,,66,1,0,1687.818127
1999,99-850,,h828,,43,1,0,1865.858508
1999,99-267,,i135,,65,1,0,1276.485088
1999,99-713,,i681,,58,1,0,1579.424317
1999,99-539,,i192,,64,1,0,1457.823727
1999,99-996,,i279,,58,1,0,1579.424317
1999,99-1052,,i011,,58,1,0,1894.300832
1999,99-881,,i933,,72,1,0,1643.737229
1999,99-945,,i646,,57,1,0,1550.250811
1999,99-918,,i262,,57,1,0,1756.950919
1999,99-322,,i436,,49,1,0,1831.658531
1999,99-277,,h989,,43,1,0,1522.384523
1999,99-363,,h857,,48,1,0,1676.111668
1999,99-891,,i166,,61,1,0,1377.267884
1999,99-886,,i593,,55,1,0,1442.986847
1999,99-897,,h831,,45,1,0,1589.511803
1999,99-195,,i574,,55,1,0,1537.64578
1999,99-362,10/03/1999,i915,,86,1,0,1800.673288
1999,99-544,,i441,,54,1,0,1789.454146
1999,99-280,,h860,,47,1,0,1931.878188
1999,99-1045,,i514,,55,1,0,1560.444136
1999,99-603,,i469,,57,1,0,1704.051795
1999,99-1117,,i481,,55,1,0,1766.876363
1999,99-1123,,i685,,57,1,0,1868.741231
1999,99-1122,06/03/1999,i847,,82,1,0,1634.374206
1999,99-1125,29/03/1999,j035,,105,1,0,1470.208806
1999,99-915,,i077,,58,1,0,1632.493712
1999,99-943,,i109,,60,1,0,1557.24489
1999,99-939,,i267,,56,1,0,1528.926682
1999,99-929,,i450,,54,1,0,1811.208137
1999,99-935,,i555,,56,1,0,1627.356777
1999,99-921,,i155,,64,1,0,1816.34708
1999,99-799,,i021,,66,1,0,1647.477622
1999,99-718,06/03/1999,i855,,82,1,0,1660.921798
1999,99-711,02/04/1999,j038,,109,1,0,1519.907939
1999,99-875,,i625,,56,1,0,1831.460112
1999,99-800,,i156,,65,1,0,1379.660974
1999,99-914,,i353,,59,1,0,1717.895148
1999,99-887,,i111,,64,1,0,1613.973601
1999,99-973,,i960,,66,1,0,1625.905428
1999,99-910,,i447,,54,1,0,1636.494438
1999,99-038,,h986,,44,1,0,1865.858508
1999,99-902,,i076,,59,1,0,1656.44659
1999,99-889,,i039,,59,1,0,1574.020438
1999,99-786,,i471,,54,1,0,1543.895018
1999,99-864,,i116,,61,1,0,1463.168481
1999,99-754,,i413,,48,1,0,1750.965743
1999,99-1041,,i642,,59,1,0,1561.550367
1999,99-783,,i484,,54,1,0,1627.356777
1999,99-798,,i327,,60,1,0,1509.631052
1999,99-620,,i716,,69,1,0,1677.683085
1999,99-663,,h845,,49,1,0,1821.860509
1999,99-1017,,i102,,58,1,0,1680.238635
1999,99-683,,i389,,62,1,0,1495.813857
1999,99-698,,i658,,49,1,0,1811.993806
1999,99-032,,h824,,38,1,0,1633.900913
1999,99-606,,i706,,70,1,0,1627.356777
1999,99-720,,i526,,55,1,0,1619.9061
1999,99-559,,i016,,60,1,0,1698.91958
1999,99-579,,i018,,58,1,0,1652.991346
1999,99-364,,i120,,61,1,0,1438.282554
1999,99-572,,i546,,55,1,0,1917.255251
1999,99-880,,h919,,49,1,0,1827.933377
1999,99-717,,i525,,53,1,0,1676.370372
1999,99-701,,i600,,57,1,0,1652.717408
1999,99-705,,i169,,66,1,0,1367.093729
1999,99-211,,i601,,54,1,0,1834.650094
1999,99-366,,i540,,54,1,0,1681.602003
1999,99-968,,h832,,45,1,0,1294.736393
1999,99-1091,,i881,,69,1,0,1627.356777
1999,99-791,,i347,,60,1,0,1564.076652
1999,99-869,,i476,,54,1,0,1563.511441
1999,99-545,,i490,,58,1,0,1554.511415
1999,99-361,,i293,,57,1,0,1681.602003
1999,99-392,,i002,,63,1,0,1720.488505
1999,99-307,,i400,,63,1,0,1569.035514
1999,99-230,21/02/1999,i745,,69,1,0,1726.538376
1999,99-208,,i383,,63,1,0,1869.994594
1999,99-774,,i620,,53,1,0,1625.511253
1999,99-755,,i259,,59,1,0,1557.24489
1999,99-575,,i534,,54,1,0,1605.658686
1999,99-1155,,i171,,65,1,0,1417.01779
1999,99-1145,,i735,,68,1,0,1513.622567
1999,99-760,,i412,,52,1,0,1858.562289
1999,99-404,07/03/1999,i806,,83,1,0,1731.573397
1999,99-538,,i437,,49,1,0,2091.897436
1999,99-1019,04/03/1999,i845,,80,1,0,1395.22573
1999,99-985,,h914,,46,1,0,1535.205127
1999,99-537,,i508,,55,1,0,1709.991047
1999,99-593,,i247,,67,1,0,1674.935582
1999,99-689,,i301,,59,1,0,1409.221667
1999,99-815,,h900,,46,1,0,1872.392424
1999,99-513,,i060,,65,1,0,1588.143235
1999,99-504,,i251,,56,1,0,1607.026604
1999,99-496,,i321,,60,1,0,1598.985594
1999,99-656,,i059,,65,1,0,1518.866325
1999,99-521,,h854,,47,1,0,1684.943046
1999,99-517,,i367,,65,1,0,1588.143235
1999,99-450,,i205,,66,1,0,1480.722703
1999,99-878,,i477,,54,1,0,1600.416224
1999,99-990,,i649,,57,1,0,1644.803189
1999,99-1105,02/04/1999,j042,,109,1,0,1482.414919
1999,99-982,,i264,,56,1,0,1640.512475
1999,99-410,,i286,,56,1,0,1676.370372
1999,99-871,,i628,,54,1,0,1668.393287
1999,99-1018,,i053,,62,1,0,1537.207949
1999,99-1006,,i731,,70,1,0,1537.160124
1999,99-1005,,i275,,56,1,0,1581.078985
1999,99-1129,,i139,,65,1,0,1601.925838
1999,99-418,,i535,,54,1,0,1621.430283
1999,99-822,,h897,,52,1,0,1756.908963
1999,99-820,,i937,,69,1,0,1422.667249
1999,99-1151,,i652,,52,1,0,1645.342093
1999,99-469,,h946,,50,1,0,1897.073617
1999,99-457,,i361,,61,1,0,1561.550367
1999,99-594,,i300,,55,1,0,1518.866325
1999,99-1035,,i149,,63,1,0,1472.73827
1999,99-738,,h830,,44,1,0,1928.896632
1999,99-264,,h850,,46,1,0,1776.65066
1999,99-826,,i022,,65,1,0,1590.232715
1999,99-646,,i206,,66,1,0,1516.73433
1999,99-778,,i119,,65,1,0,1419.879827
1999,99-764,,h812,,44,1,0,2024.269363
1999,99-732,,i306,,57,1,0,1556.127903
1999,99-1101,,i837,,72,1,0,1638.232669
1999,99-1106,,i173,,63,1,0,1588.340145
1999,99-830,,i985,,68,1,0,1535.205127
1999,99-653,,i375,,61,1,0,1527.928285
1999,99-622,,i230,,65,1,0,1852.833775
1999,99-215,,i606,,55,1,0,1652.717408
1999,99-473,,h821,,44,1,0,1371.748307
1999,99-787,,i659,,52,1,0,2110.834753
1999,99-243,,i057,,64,1,0,1225.611743
1999,99-631,,i704,,68,1,0,1632.00039
1999,99-634,,i532,,55,1,0,1792.078152
1999,99-970,,i648,,58,1,0,1731.573397
1999,99-327,,h878,,46,1,0,1786.685385
1999,99-310,,h846,,48,1,0,1722.629819
1999,99-671,08/03/1999,i878,,84,1,0,1855.406137
1999,99-1071,,i087,,59,1,0,1498.848207
1999,99-1127,,i678,,60,1,0,1463.314885
1999,99-434,,i698,,61,1,0,1614.530738
1999,99-574,,i463,,55,1,0,1779.243409
1999,99-582,,h924,,46,1,0,1801.19057
1999,99-680,,i683,,57,1,0,1716.007572
1999,99-700,,i167,,71,1,0,1576.751515
1999,99-678,,h813,,46,1,0,1722.562331
1999,99-1048,,i947,,68,1,0,1470.627395
1999,99-396,,i221,,66,1,0,1558.328828
1999,99-231,26/02/1999,i757,,74,1,0,1735.847229
1999,99-722,,i113,,63,1,0,1582.84151
1999,99-731,05/04/1999,j058,,112,1,0,1424.670289
1999,99-1028,,i272,,57,1,0,1461.285327
1999,99-673,,h944,,49,1,0,1906.901333
1999,99-475,,i499,,53,1,0,1736.840352
1999,99-730,,i401,,47,1,0,1627.119385
1999,99-1097,,i194,,66,1,0,1445.906688
1999,99-411,,i505,,55,1,0,1518.866325
1999,99-352,,i609,,53,1,0,1528.351102
1999,99-1152,,i515,,54,1,0,1834.805728
1999,99-957,,i125,,60,1,0,1535.205127
1999,99-406,,i261,,59,1,0,1668.393287
1999,99-637,,i884,,69,1,0,1529.027622
1999,99-1154,18/04/1999,j066,,135,1,0,1467.909807
1999,99-639,,i370,,65,1,0,1269.717439
1999,99-882,,i457,,55,1,0,1564.076652
1999,99-207,21/02/1999,i982,,69,1,0,1844.33768
1999,99-697,,i075,,60,1,0,1624.997846
2000,00-126,,j523,,61,1,0,1635.370323
2000,00-504,08/03/2000,j847,,85,1,0,1302.277453
2000,00-522,19/02/2000,j674,,67,1,0,1190.716419
2000,00-572,24/02/2000,j783,,72,1,0,1129.647135
2000,00-130,,j188,,46,1,0,1430.203782
2000,00-540,21/02/2000,j654,,69,1,0,1428.20284
2000,00-198,,j546,,62,1,0,1241.691818
2000,00-628,,j374,,58,1,0,1333.215697
2000,00-556,23/02/2000,j776,,71,1,0,1711.303754
2000,00-529,19/02/2000,j678,,67,1,0,1168.746621
2000,00-545,,j655,,63,1,0,1150.353151
2000,00-536,,j357,,58,1,0,1260.870659
2000,00-820,,j608,,67,1,0,997.1770262
2000,00-048,,j245,,53,1,0,1421.320528
2000,00-693,,j409,,60,1,0,1256.061327
2000,00-1167,11/05/2000,j912,,149,1,0,1276.386594
2000,00-447,,j319,,55,1,0,1702.427942
2000,00-035,,j429,,61,1,0,1345.281602
2000,00-156,,j189,,48,1,0,1377.949936
2000,00-792,22/02/2000,j789,,70,1,0,1246.663063
2000,00-319,10/03/2000,j849,,87,1,0,1135.903862
2000,00-316,,j660,,64,1,0,1149.03492
2000,00-579,,j225,,48,1,0,1373.546434
2000,00-277,,j456,,62,1,0,1328.936098
2000,00-153,,j514,,63,1,0,1331.427155
2000,00-165,,j186,,44,1,0,1235.688125
2000,00-192,,j518,,62,1,0,1225.425685
2000,00-810,01/03/2000,j833,,78,1,0,1260.178976
2000,00-812,22/02/2000,j644,,70,1,0,1141.788392
2000,00-046,,j428,,60,1,0,1422.592199
2000,00-768,,j301,,53,1,0,1592.561701
2000,00-760,,j308,,56,1,0,1347.968253
2000,00-749,,j408,,63,1,0,1146.75358
2000,00-746,23/02/2000,j793,,71,1,0,1307.120731
2000,00-1043,24/04/2000,j896,,129,1,0,1256.061327
2000,00-591,,j391,,59,1,0,1194.884759
2000,00-585,21/02/2000,j684,,69,1,0,1296.330134
2000,00-584,,j685,,64,1,0,1261.401212
2000,00-148,,j538,,62,1,0,1288.752365
2000,00-188,,j545,,64,1,0,1206.584202
2000,00-086,,j265,,51,1,0,1318.216573
2000,00-197,,j536,,62,1,0,1182.563637
2000,00-109,,j482,,64,1,0,1181.315731
2000,00-597,,j706,,64,1,0,1065.990396
2000,00-745,10/03/2000,j851,,87,1,0,1463.615052
2000,00-733,,j714,,66,1,0,1396.063588
2000,00-731,,j718,,65,1,0,1355.215561
2000,00-441,,j581,,65,1,0,1328.933781
2000,00-249,,j474,,60,1,0,1159.364658
2000,00-1063,,j625,,65,1,0,1599.169883
2000,00-400,,J203,,48,1,0,1479.818817
2000,00-555,10/03/2000,j846,,87,1,0,1266.273208
2000,00-050,,j269,,54,1,0,1307.499365
2000,00-285,,j459,,66,1,0,1374.316118
2000,00-433,,j596,,62,1,0,1170.534785
2000,00-014,,j241,,49,1,0,1563.284585
2000,00-539,11/03/2000,j853,,88,1,0,1147.448353
2000,00-500,,j330,,56,1,0,1503.813578
2000,00-195,,j283,,51,1,0,1403.554022
2000,00-193,,j274,,54,1,0,1438.797123
2000,00-246,,j478,,63,1,0,1150.626044
2000,00-482,,j765,,69,1,0,1345.281602
2000,00-481,,j554,,63,1,0,1369.397781
2000,00-742,02/03/2000,j836,,79,1,0,1185.813616
2000,00-554,27/02/2000,j811,,75,1,0,1162.854243
2000,00-644,,j387,,57,1,0,1343.917137
2000,00-778,,j700,,66,1,0,1324.579504
2000,00-122,06/03/2000,j842,,83,1,0,1317.982097
2000,00-262,21/02/2000,j735,,69,1,0,1393.237028
2000,00-300,,j214,,52,1,0,1256.079416
2000,00-299,,j671,,66,1,0,1562.541608
2000,00-673,,j299,,51,1,0,1236.79115
2000,00-002,,j423,,60,1,0,1236.499512
2000,00-443,,j318,,56,1,0,1422.592199
2000,00-487,13/03/2000,j850,,90,1,0,1209.19975
2000,00-006,20/02/2000,j727,,68,1,0,1365.760559
2000,00-735,,j402,,58,1,0,1414.671444
2000,00-888,,j207,,49,1,0,1523.784589
2000,00-801,,j441,,61,1,0,1259.216351
2000,00-804,06/03/2000,j845,,83,1,0,1202.624929
2001,01-262,12/02/2001,j128,,60,1,0,2020.212879
2001,01-1138,08/05/2001,k206,,145,1,0,1218.17301
2001,01-938,07/05/2001,k198,,144,1,0,1531.782106
2001,01-576,28/03/2001,k075,,104,1,0,1357.5664
2001,01-545,23/03/2001,k041,,99,1,0,1121.107654
2001,01-1193,08/05/2001,k208,,145,1,0,1257.806598
2001,01-496,16/03/2001,k020,,92,1,0,1480.722703
2001,01-705,12/04/2001,k128,,122,1,0,1408.491833
2001,01-498,16/03/2001,k017,,92,1,0,1558.853021
2001,01-579,03/04/2001,k102,,110,1,0,1155.540522
2001,01-408,03/03/2001,j993,,79,1,0,1269.717439
2001,01-242,16/03/2001,k016,,92,1,0,1287.930984
2001,01-395,25/02/2001,j952,,73,1,0,1627.062381
2001,01-016,,j941,,29,1,0,1553.995147
2001,01-514,18/02/2001,j968,,66,1,0,1534.087388
2001,01-769,18/04/2001,k141,,125,1,0,1185.809239
2001,01-633,30/03/2001,k089,,111,1,0,1495.319416
2001,01-468,08/03/2001,j997,,84,1,0,1093.595155
2001,01-612,30/03/2001,k080,,108,1,0,1265.766706
2001,01-383,16/02/2001,j138,,64,1,0,2069.486364
2001,01-179,04/03/2001,j989,,80,1,0,1378.603895
2002,02-490,,k778,,69,1,0,1655.72438
2004,04-244,14/03/2004,m048,,91,1,0,1647.477622
2004,04-179,,l792,,83,1,0,1580.825947
2004,04-572,19/03/2004,m381,,96,1,0,1425.388652
2004,04-829,,l814,,84,1,0,1569.95988
2004,04-579,,L844,,84,1,0,1698.91958
2004,04-956,12/03/2004,m179,,89,1,0,1652.285114
2004,04-849,10/03/2004,m084,,87,1,0,1685.056229
2004,04-1108,,m070,,89,1,0,1527.41021
2004,04-1063,,m303,,94,1,0,1537.418351
2004,04-110,12/03/2004,m161,,89,1,0,1724.998183
2004,04-106,15/03/2004,m234,,92,1,0,1259.926967
2004,04-833,20/03/2004,m528,,97,1,0,1030.344787
2004,04-177,09/03/2004,l923,,86,1,0,1666.773614
2004,04-210,18/03/2004,m476,,95,1,0,1461.091776
2004,04-209,,l743,,62,1,0,1766.655362
2004,04-582,,L843,,84,1,0,1653.117243
2004,04-498,,l953,,83,1,0,1683.537245
2004,04-991,,l889,,77,1,0,1641.626944
2004,04-236,15/03/2004,m253,,92,1,0,1679.071224
2004,04-196,15/03/2004,m305,,92,1,0,1482.26702
2004,04-195,17/03/2004,m473,,94,1,0,1561.791823
2004,04-193,09/03/2004,m067,,86,1,0,1581.255827
2004,04-469,13/03/2004,m148,,90,1,0,1488.240778
2004,04-943,24/03/2004,m675,,101,1,0,1518.866325
2004,04-929,01/04/2004,m814,,109,1,0,1411.400453
2004,04-205,14/03/2004,m153,,91,1,0,1664.391286
2004,04-124,12/03/2004,m163,,89,1,0,1545.792749
2004,04-931,,l528,,83,1,0,1520.615965
2004,04-052,09/03/2004,l910,,86,1,0,1623.472839
2004,04-188,12/03/2004,m156,,89,1,0,1431.434008
2004,04-187,26/03/2004,m719,,103,1,0,1495.800878
2004,04-1090,,m468,,95,1,0,1353.885708
2004,04-951,,l539,,75,1,0,1570.595333
2004,04-250,30/03/2004,m869,,107,1,0,1467.570767
2004,04-247,,l497,,83,1,0,1571.87406
2004,04-973,,l506,,84,1,0,1648.329849
2004,04-972,14/03/2004,m151,,91,1,0,1599.319759
2004,04-755,24/03/2004,m531,,101,1,0,1418.74129
2004,04-217,,l540,,74,1,0,1670.051621
2004,04-585,,L854,,79,1,0,1468.349849
2004,04-123,30/03/2004,m877,,107,1,0,1554.220737
2004,04-121,,l862,,78,1,0,1608.467383
2004,04-120,12/03/2004,m162,,89,1,0,1711.027552
2004,04-818,17/03/2004,m373,,94,1,0,1424.992539
2004,04-817,24/03/2004,m533,,101,1,0,1261.352139
2004,04-810,18/03/2004,m412,,95,1,0,1422.971086
2004,04-291,,l596,,73,1,0,1559.612149
2004,04-293,,l836,,79,1,0,1636.639566
2004,04-759,28/03/2004,m694,,105,1,0,1392.532761
2004,04-586,,l479,,80,1,0,1544.158765
2004,04-228,15/03/2004,m308,,92,1,0,1768.02864
2004,04-914,21/03/2004,m621,,98,1,0,1512.214771
2004,04-017,18/03/2004,m215,,95,1,0,1115.512297
2004,04-014,09/03/2004,l903,,86,1,0,1599.307293
2004,04-868,10/03/2004,m088,,87,1,0,1495.319416
2004,04-928,24/03/2004,m668,,101,1,0,1607.391584
2004,04-941,24/03/2004,m676,,101,1,0,1545.305249
2004,04-1165,11/04/2004,m837,,119,1,0,1352.394457
2004,04-880,18/03/2004,m422,,95,1,0,1334.040318
2004,04-1163,,m599,,104,1,0,1429.663299
2004,04-1026,21/03/2004,m624,,98,1,0,1388.957958
2004,04-923,17/03/2004,m374,,94,1,0,1539.915805
2004,04-479,,l543,,84,1,0,1142.400273
2004,04-919,28/03/2004,m595,,105,1,0,1616.752101
2004,04-226,12/03/2004,m049,,89,1,0,1823.684088
2004,04-908,24/03/2004,m658,,101,1,0,1503.442263
2004,04-241,,l782,,83,1,0,1650.450018
2004,04-138,15/03/2004,M470,,92,1,0,1493.967378
2004,04-514,16/03/2004,m284,,93,1,0,1535.205127
2004,04-513,13/03/2004,m283,,90,1,0,1771.914797
2004,04-899,17/03/2004,m375,,94,1,0,1325.112924
2004,04-1048,,l488,,83,1,0,1456.853542
2004,04-989,19/04/2004,m890,,130,1,0,1157.520605
2004,04-474,13/03/2004,m280,,90,1,0,1636.494438
2004,04-679,14/03/2004,m327,,91,1,0,1334.040318
2004,04-294,,l835,,77,1,0,1775.983811
2004,04-921,14/03/2004,m201,,91,1,0,1397.176644
2004,04-529,,l474,,81,1,0,1703.300093
2004,04-800,10/03/2004,m018,,87,1,0,1580.603563
2004,04-551,19/03/2004,m394,,96,1,0,1297.010837
2004,04-549,11/03/2004,l990,,88,1,0,1636.359881
2004,04-546,19/03/2004,m392,,96,1,0,1450.08706
2004,04-006,09/03/2004,l901,,86,1,0,1670.752958
2004,04-273,,l437,,82,1,0,1520.533024
2004,04-258,15/03/2004,m248,,92,1,0,1599.319759
2004,04-987,,l486,,82,1,0,1591.590832
2004,04-961,19/03/2004,m453,,96,1,0,1002.679709
2004,04-734,,l438,,82,1,0,1664.391286
2004,04-022,15/03/2004,m217,,92,1,0,1460.763491
2004,04-494,16/03/2004,m356,,93,1,0,1495.412385
2004,04-038,,l487,,82,1,0,1545.305249
2004,04-528,11/03/2004,M186,,88,1,0,1969.297612
2004,04-515,,l847,,84,1,0,1937.989854
2004,04-1061,26/03/2004,m716,,103,1,0,1556.754778
2004,04-1055,18/03/2004,m437,,95,1,0,1619.9061
2004,04-975,14/03/2004,m172,,91,1,0,1600.416224
2004,04-962,18/03/2004,m553,,95,1,0,1282.115038
2004,04-064,18/03/2004,m456,,95,1,0,1145.326729
2004,04-057,12/03/2004,l979,,89,1,0,1591.590832
2004,04-118,,l504,,82,1,0,1663.647241
2004,04-1062,,l494,,81,1,0,1588.489807
2004,04-806,10/03/2004,m016,,87,1,0,1526.799825
2004,04-495,11/03/2004,m146,,88,1,0,1497.168235
2004,04-855,20/03/2004,m565,,97,1,0,1452.244553
2004,04-875,21/03/2004,m628,,98,1,0,1529.5808
2004,04-255,,l775,,83,1,0,1546.105633
2004,04-763,,l841,,83,1,0,1401.671726
2004,04-994,,m125,,88,1,0,1450.504155
2004,04-993,,l799,,85,1,0,1574.167469
2004,04-876,20/03/2004,m430,,97,1,0,1405.847571
2004,04-649,20/03/2004,m405,,97,1,0,1544.610156
2004,04-382,17/03/2004,m404,,94,1,0,1463.168481
2004,04-389,10/03/2004,l936,,87,1,0,1871.931081
2004,04-372,16/03/2004,m268,,93,1,0,1428.20284
2004,04-555,,l561,,83,1,0,1686.484251
2004,04-850,17/03/2004,m371,,94,1,0,1377.795681
2004,04-823,,l699,,71,1,0,1669.44399
2004,04-713,,m076,,85,1,0,1687.191167
2004,04-706,14/03/2004,m292,,91,1,0,1246.471283
2004,04-777,,l859,,77,1,0,1577.807939
2004,04-770,14/03/2004,m149,,91,1,0,1823.208568
2004,04-768,10/03/2004,m012,,87,1,0,1603.544885
2004,04-659,27/03/2004,m544,,104,1,0,1444.404385
2004,04-658,11/03/2004,m071,,88,1,0,1649.054867
2004,04-656,17/03/2004,m329,,94,1,0,1471.679398
2004,04-306,,l454,,82,1,0,1650.766638
2004,04-374,16/03/2004,m270,,93,1,0,1545.686075
2004,04-685,28/03/2004,m700,,105,1,0,1171.69757
2004,04-848,28/03/2004,m810,,105,1,0,1798.676562
2004,04-285,,l706,,83,1,0,1630.191465
2004,04-631,,L888,,78,1,0,1415.344096
2004,04-691,17/03/2004,m335,,94,1,0,1320.529394
2004,04-643,14/03/2004,m354,,91,1,0,1570.687499
2004,04-642,14/03/2004,m353,,91,1,0,1419.451418
2004,04-641,,l884,,76,1,0,1415.89574
2004,04-637,,L696,,70,1,0,1510.153061
2004,04-381,19/03/2004,m403,,96,1,0,1700.045176
2004,04-664,11/03/2004,l937,,88,1,0,1715.478829
2004,04-386,13/03/2004,m272,,90,1,0,1372.898018
2004,04-1005,20/03/2004,m627,,97,1,0,1537.64578
2004,04-324,10/03/2004,m113,,87,1,0,1593.05339
2004,04-690,,l525,,83,1,0,1598.316327
2004,04-689,24/03/2004,m637,,101,1,0,1454.115627
2004,04-655,17/03/2004,m560,,94,1,0,1727.98719
2004,04-327,10/03/2004,l929,,87,1,0,1806.658225
2004,04-622,17/03/2004,m557,,94,1,0,1649.054867
2004,04-663,,l860,,79,1,0,1623.472839
2004,04-334,16/03/2004,m261,,93,1,0,1653.600865
2004,04-333,13/03/2004,m100,,90,1,0,1537.516157
2004,04-329,,l822,,75,1,0,1536.894309
2004,04-562,19/03/2004,m395,,96,1,0,1692.956586
2004,04-561,,l856,,76,1,0,1508.01728
2004,04-1020,15/03/2004,m358,,92,1,0,1627.356777
2004,04-742,20/03/2004,m411,,97,1,0,1546.872234
2004,04-893,,l813,,76,1,0,1470.510822
2004,04-894,18/03/2004,m426,,95,1,0,1429.663299
2004,04-799,11/03/2004,m030,,88,1,0,1823.208568
2004,04-798,24/03/2004,m667,,101,1,0,1459.19236
2004,04-947,24/03/2004,m655,,101,1,0,1660.020132
2004,04-611,,L522,,83,1,0,1571.87406
2004,04-609,17/03/2004,m364,,94,1,0,1683.400697
2004,04-700,20/03/2004,m561,,97,1,0,1528.898717
2004,04-695,,l798,,84,1,0,1605.658686
2004,04-694,24/03/2004,m638,,101,1,0,1373.175897
2004,04-787,18/03/2004,m427,,95,1,0,1502.653235
2004,04-782,,l483,,82,1,0,1508.910789
2004,04-161,12/03/2004,m169,,89,1,0,1677.528022
2004,04-722,14/03/2004,m290,,91,1,0,1429.328912
2004,04-718,14/03/2004,m288,,91,1,0,1570.920822
2004,04-462,,l809,,74,1,0,1902.699568
2004,04-453,10/03/2004,l998,,87,1,0,1912.584441
2004,04-441,10/03/2004,m121,,87,1,0,1577.555614
2004,04-427,,l940,,84,1,0,1276.793315
2004,04-366,,l769,,62,1,0,1510.153061
2004,04-862,14/03/2004,m131,,91,1,0,1572.629629
2004,04-319,,l456,,80,1,0,1563.452581
2004,04-317,,l455,,82,1,0,1520.337206
2004,04-571,14/03/2004,m379,,91,1,0,1545.686075
2004,04-257,12/03/2004,m047,,89,1,0,1967.390146
2004,04-790,18/03/2004,m428,,95,1,0,1525.775923
2004,04-852,20/03/2004,m631,,97,1,0,1449.780307
2004,04-455,,l603,,68,1,0,1527.194567
2004,04-353,13/03/2004,m133,,90,1,0,1609.318478
